City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
178,Minas,UY,2022-09-21 19:12:27,-34.3759,-55.2377,58.62,45,98,11.95
179,Taoudenni,ML,2022-09-21 19:14:12,22.6783,-3.9836,93.0,34,10,21.56
180,Ha Giang,VN,2022-09-21 19:14:12,22.8333,104.9833,73.26,98,55,2.28
181,Yantal,RU,2022-09-21 19:14:13,56.8471,105.2542,35.46,97,100,2.86
182,Sao Filipe,CV,2022-09-21 19:14:14,14.8961,-24.4956,78.76,77,53,9.51
183,Lebu,CL,2022-09-21 19:14:15,-37.6167,-73.65,51.26,69,90,8.46
184,San Quintin,MX,2022-09-21 19:14:16,30.4833,-115.95,75.34,66,13,15.14
185,Bambous Virieux,MU,2022-09-21 19:14:16,-20.3428,57.7575,72.21,83,75,13.8
186,Okha,RU,2022-09-21 19:14:17,53.5739,142.9478,45.48,86,98,12.8
187,Alice Springs,AU,2022-09-21 19:14:17,-23.7,133.8833,47.75,61,5,0.0
188,Suez,EG,2022-09-21 19:14:18,29.9737,32.5263,74.93,62,0,8.3
189,Bulawayo,ZW,2022-09-21 19:14:18,-20.15,28.5833,63.61,71,16,13.04
190,Noumea,NC,2022-09-21 19:14:19,-22.2763,166.4572,62.58,77,93,6.78
191,Padang,ID,2022-09-21 19:14:20,-0.9492,100.3543,74.62,91,100,4.47
192,Yumen,CN,2022-09-21 19:14:20,40.2833,97.2,58.71,15,64,11.45
193,Ribeira Grande,PT,2022-09-21 19:14:21,38.5167,-28.7,77.4,78,40,8.05
194,Pevek,RU,2022-09-21 19:14:21,69.7008,170.3133,34.86,75,0,9.15
195,Jardim,BR,2022-09-21 19:14:22,-21.4803,-56.1381,91.27,47,3,12.1
196,Sao Joao Da Barra,BR,2022-09-21 19:14:22,-21.6403,-41.0511,78.89,75,96,12.59
197,Bathsheba,BB,2022-09-21 19:14:23,13.2167,-59.5167,83.01,78,75,20.71
198,Yellowknife,CA,2022-09-21 19:14:24,62.456,-114.3525,55.56,71,75,20.71
199,Port Macquarie,AU,2022-09-21 19:14:24,-31.4333,152.9167,62.49,94,75,17.27
200,Faya,SA,2022-09-21 19:14:25,18.3851,42.4509,68.11,51,87,3.24
201,Lodja,CD,2022-09-21 19:14:25,-3.4833,23.4333,69.33,99,100,2.73
202,Umm Kaddadah,SD,2022-09-21 19:14:26,13.6017,26.6876,91.35,15,15,10.87
203,Laguna,US,2022-09-21 19:14:26,38.421,-121.4238,72.28,77,100,4.61
204,Diapaga,BF,2022-09-21 19:14:27,12.0708,1.7889,77.83,81,74,3.29
205,Chuy,UY,2022-09-21 19:14:28,-33.6971,-53.4616,55.69,65,100,9.84
206,Opuwo,NA,2022-09-21 19:14:28,-18.0607,13.84,71.78,28,0,7.92
207,North Bend,US,2022-09-21 19:14:28,43.4065,-124.2243,69.24,97,100,4.61
208,Ancud,CL,2022-09-21 19:14:29,-41.8697,-73.8203,47.23,73,35,13.31
209,Namibe,AO,2022-09-21 19:14:30,-15.1961,12.1522,66.02,88,95,10.78
210,Iroquois Falls,CA,2022-09-21 19:14:30,48.7669,-80.6831,62.24,85,0,12.17
211,Sitka,US,2022-09-21 19:11:47,57.0531,-135.33,57.09,88,20,0.0
212,Upata,VE,2022-09-21 19:14:31,8.0086,-62.3989,80.19,85,100,3.31
213,Bilma,NE,2022-09-21 19:14:31,18.6853,12.9164,93.83,10,15,2.04
214,Roma,US,2022-09-21 19:14:32,43.2128,-75.4557,78.94,60,0,11.5
215,Skibbereen,IE,2022-09-21 19:14:32,51.55,-9.2667,60.12,90,100,11.86
216,Uspenka,UA,2022-09-21 19:14:33,48.3903,39.1619,57.67,42,100,5.23
217,Vestmannaeyjar,IS,2022-09-21 19:14:33,63.4427,-20.2734,50.9,88,100,7.92
218,Bareli,IN,2022-09-21 19:14:34,28.35,79.4167,78.87,83,100,7.43
219,Bandar,ID,2022-09-21 19:14:34,2.05,99.75,72.99,99,100,0.43
220,Bengkulu,ID,2022-09-21 19:14:35,-3.8004,102.2655,74.48,90,44,3.02
221,Victoria,HK,2022-09-21 19:14:13,22.2855,114.1577,83.32,74,100,5.01
222,Abu Dhabi,AE,2022-09-21 19:14:35,24.4667,54.3667,91.51,64,0,4.61
223,Klaksvik,FO,2022-09-21 19:14:36,62.2266,-6.589,52.72,96,100,24.92
224,Alihe,CN,2022-09-21 19:14:36,50.5667,123.7167,41.49,91,100,1.97
225,Gigmoto,PH,2022-09-21 19:14:37,13.7796,124.39,79.54,84,100,5.93
226,Fortuna,US,2022-09-21 19:12:51,40.5982,-124.1573,68.92,75,100,4.81
227,Zhaoyuan,CN,2022-09-21 19:14:38,37.3592,120.3964,57.51,83,0,8.21
228,Hofn,IS,2022-09-21 19:14:38,64.2539,-15.2082,50.67,87,100,4.03
229,Kawalu,ID,2022-09-21 19:14:38,-7.3817,108.2082,72.37,97,100,1.28
230,Kozhva,RU,2022-09-21 19:14:39,65.1073,57.0459,37.81,82,12,11.12
231,Mahibadhoo,MV,2022-09-21 19:14:39,3.7833,72.9667,80.74,76,88,8.77
232,Knysna,ZA,2022-09-21 19:14:40,-34.0363,23.0471,60.6,62,0,6.67
233,Iralaya,HN,2022-09-21 19:14:40,15.0,-83.2333,84.7,64,60,7.31
234,Saint-Augustin,CA,2022-09-21 19:14:41,51.226,-58.6502,58.6,54,100,10.69
235,Loubomo,CG,2022-09-21 19:14:42,-4.1997,12.6739,74.3,77,26,7.07
236,Juneau,US,2022-09-21 19:12:30,58.3019,-134.4197,57.11,95,100,17.27
237,Maneadero,MX,2022-09-21 19:14:42,31.7167,-116.5667,76.1,76,0,5.01
238,Sinjai,ID,2022-09-21 19:14:43,-5.1241,120.253,73.9,90,100,3.36
239,Ilulissat,GL,2022-09-21 19:14:43,69.2167,-51.1,37.42,75,75,3.44
240,Neiafu,TO,2022-09-21 19:14:44,-18.65,-173.9833,77.68,83,40,9.22
241,Khuzhir,RU,2022-09-21 19:14:44,53.1939,107.3397,37.13,67,8,10.56
242,Tarko-Sale,RU,2022-09-21 19:14:45,64.9225,77.785,50.25,84,100,22.53
243,Imbituba,BR,2022-09-21 19:12:05,-28.24,-48.6703,64.67,78,100,5.99
244,Tabas,IR,2022-09-21 19:14:45,33.5959,56.9244,82.78,13,0,3.6
245,Huarmey,PE,2022-09-21 19:14:46,-10.0681,-78.1522,67.32,70,100,13.27
246,Bandarbeyla,SO,2022-09-21 19:14:46,9.4942,50.8122,77.76,88,44,19.53
247,Cidreira,BR,2022-09-21 19:11:16,-30.1811,-50.2056,64.92,79,48,11.52
248,Tocopilla,CL,2022-09-21 19:11:53,-22.092,-70.1979,63.34,68,18,12.46
249,Ascension,US,2022-09-21 19:14:47,30.2169,-90.9001,97.11,51,40,0.0
250,Heihe,CN,2022-09-21 19:13:03,50.2441,127.4902,41.58,91,100,5.08
251,Adre,TD,2022-09-21 19:14:48,13.4667,22.2,80.29,56,96,8.03
252,Luwuk,ID,2022-09-21 19:14:48,-0.9516,122.7875,76.32,84,81,2.73
253,Duku,NG,2022-09-21 19:14:49,11.2361,4.9073,76.73,84,96,4.72
254,Bacolod,PH,2022-09-21 19:10:31,10.6667,122.95,77.49,91,100,6.49
255,Steinbach,DE,2022-09-21 19:14:50,50.1667,8.5667,55.56,76,0,2.3
